ind,type,start,bl1,bs1,dir1,dist1,bl2,bs2,dir2,dist2,walk
57419,2,254,L30,991,1,5854,L66,32,2,3932,1958
57419,2,254,L30,991,1,5854,L6,32,2,5414,2082
57419,2,254,L30,37,1,7659,L5,32,2,4726,1601
57419,2,254,L30,37,1,7659,L66,32,2,4726,1601
57419,2,254,L30,990,2,6276,L6,32,2,5414,1863
57419,2,254,L23,180,1,1055,L15,215,2,2637,1520
57892,1,1654,L9,1694,1,13327,NONE,-1,-1,-1,894
57892,1,1654,L9,1695,1,14379,NONE,-1,-1,-1,1284
57892,2,1654,L6,385,2,12413,L7,1677,1,3912,953
57892,2,1654,L6,387,2,13149,L7,1677,1,4470,379
57892,2,1654,L6,363,2,15795,L7,1677,1,1329,511
57892,2,1654,L6,385,2,12413,L7,1678,1,4217,1415
57892,2,1654,L6,387,2,13149,L7,1678,1,4775,841
57892,2,1654,L6,363,2,15795,L7,1678,1,1634,973
57897,1,1653,L9,1693,1,13244,NONE,-1,-1,-1,951
57897,1,1653,L9,1694,1,13633,NONE,-1,-1,-1,615
57897,1,1653,L9,1695,1,14685,NONE,-1,-1,-1,1004
57897,2,54,L10,32,2,8699,L2,347,1,3154,1498
57897,2,54,L13,161,1,10265,L7,1693,2,7196,1255
57897,2,54,L13,162,1,10672,L7,1693,2,5715,1385
57897,2,54,L13,164,1,11140,L7,1693,2,5715,764
57897,2,54,L13,166,1,12471,L7,1693,2,7196,2029
57897,2,54,L13,168,1,12956,L7,1693,2,7597,1443
57897,2,54,L13,145,1,13765,L7,1693,2,8052,837
57897,2,54,L13,169,1,14320,L7,1693,2,8787,743
57897,2,54,L13,171,1,15343,L7,1693,2,9758,941
57897,2,54,L13,161,1,10265,L7,1694,2,7585,919
57897,2,54,L13,162,1,10672,L7,1694,2,6104,1049
57897,2,54,L13,164,1,11140,L7,1694,2,6104,428
57897,2,54,L13,166,1,12471,L7,1694,2,7585,1693
57897,2,54,L13,168,1,12956,L7,1694,2,7986,1107
57897,2,54,L13,145,1,13765,L7,1694,2,8441,501
57897,2,54,L13,169,1,14320,L7,1694,2,9176,407
57897,2,54,L13,171,1,15343,L7,1694,2,10147,605
57897,2,54,L13,161,1,10265,L7,1695,2,8637,1308
57897,2,54,L13,162,1,10672,L7,1695,2,7156,1438
57897,2,54,L13,164,1,11140,L7,1695,2,7156,817
57897,2,54,L13,166,1,12471,L7,1695,2,8637,2082
57897,2,54,L13,168,1,12956,L7,1695,2,9038,1496
57897,2,54,L13,145,1,13765,L7,1695,2,9493,890
57897,2,54,L13,169,1,14320,L7,1695,2,10228,796
57897,2,54,L13,171,1,15343,L7,1695,2,11199,994
57897,2,1653,L6,32,2,9177,L2,347,1,3386,1522
57897,2,1653,L6,385,2,12719,L7,1677,1,3912,1704
57897,2,1653,L6,387,2,13455,L7,1677,1,4470,1130
57897,2,1653,L6,363,2,16101,L7,1677,1,1329,1262
57897,2,1653,L6,385,2,12719,L7,1678,1,4217,1267
57897,2,1653,L6,387,2,13455,L7,1678,1,4775,693
57897,2,1653,L6,363,2,16101,L7,1678,1,1634,825
57897,2,1653,L6,385,2,12719,L7,1679,1,4944,1566
57897,2,1653,L6,387,2,13455,L7,1679,1,5502,992
57897,2,1653,L6,363,2,16101,L7,1679,1,2361,1124
57999,1,982,L3,1,2,7288,NONE,-1,-1,-1,419
57999,1,982,L3,32,2,7288,NONE,-1,-1,-1,1085
57999,1,1656,L6,32,2,7972,NONE,-1,-1,-1,1115
57999,2,398,L9,48,2,3321,L10,1,2,11252,580
57999,2,398,L9,1651,2,2489,L10,1,2,10053,1523
57999,2,398,L9,188,2,2947,L5,1,2,10372,507
57999,2,398,L9,48,2,3321,L10,32,2,11252,1246
57999,2,398,L9,1651,2,2489,L10,32,2,10053,2189
57999,2,398,L9,188,2,2947,L5,32,2,10372,1173
57999,2,399,L21,44,2,2188,L10,1,2,8699,740
57999,2,399,L21,43,2,1690,L10,1,2,7961,382
57999,2,399,L21,42,2,1089,L10,1,2,7246,707
57999,2,399,L21,402,2,4271,L14,1,2,8880,866
57999,2,399,L21,79,2,11287,L19,1,2,5678,773
57999,2,399,L21,42,2,1089,L5,1,2,6754,1635
57999,2,399,L21,42,2,1089,L66,1,2,6796,1667
57999,2,399,L21,400,2,2841,L5,1,2,7953,863
57999,2,399,L21,401,2,3514,L66,1,2,8266,1287
57999,2,399,L21,402,2,4271,L66,1,2,9071,807
57999,2,399,L9,18,1,6262,L1,1,1,0,382
57999,2,399,L9,65,1,5660,L1,1,2,2722,987
57999,2,399,L9,65,1,5660,L16,1,2,3431,987
57999,2,399,L9,1691,1,10530,L2,1,2,3893,1015
57999,2,399,L9,1692,1,11213,L2,1,2,3070,922
57999,2,399,L9,1331,1,8877,L4,1,2,5657,936
57999,2,399,L9,1329,1,8147,L4,1,2,4389,439
57999,2,399,L9,313,1,7328,L4,1,2,3713,739
57999,2,399,L9,311,1,6660,L4,1,2,2840,751
57999,2,399,L9,58,1,1214,L14,1,2,6511,1067
57999,2,399,L21,304,2,9005,L11,2,1,10126,1380
57999,2,399,L21,303,2,8498,L11,2,1,9422,818
57999,2,399,L21,307,2,9938,L12,2,2,8173,1518
57999,2,399,L21,308,2,10260,L12,2,2,7584,1554
57999,2,399,L21,44,2,2188,L10,32,2,8699,1406
57999,2,399,L21,43,2,1690,L10,32,2,7961,1048
57999,2,399,L21,42,2,1089,L10,32,2,7246,1373
57999,2,399,L21,402,2,4271,L14,32,2,8880,1532
57999,2,399,L21,42,2,1089,L5,32,2,6754,2301
57999,2,399,L21,42,2,1089,L66,32,2,6796,2333
57999,2,399,L21,400,2,2841,L5,32,2,7953,1529
57999,2,399,L21,401,2,3514,L66,32,2,8266,1953
57999,2,399,L21,402,2,4271,L66,32,2,9071,1473
57999,2,399,L9,18,1,6262,L1,32,1,0,1048
57999,2,399,L9,65,1,5660,L1,32,2,2722,1653
57999,2,399,L9,311,1,6660,L12,32,1,3652,1753
57999,2,399,L9,18,1,6262,L12,32,1,2724,1263
57999,2,399,L9,311,1,6660,L15,32,2,5738,1753
57999,2,399,L9,18,1,6262,L15,32,2,2637,1348
57999,2,399,L9,65,1,5660,L16,32,2,3431,1653
57999,2,399,L9,1691,1,10530,L17,32,2,3768,1675
57999,2,399,L9,311,1,6660,L17,32,2,2488,1691
57999,2,399,L9,18,1,6262,L17,32,2,1410,1263
57999,2,399,L9,1691,1,10530,L2,32,2,3893,1681
57999,2,399,L9,1692,1,11213,L2,32,2,3070,1588
57999,2,399,L9,1331,1,8877,L4,32,2,5657,1602
57999,2,399,L9,1329,1,8147,L4,32,2,4389,1105
57999,2,399,L9,313,1,7328,L4,32,2,3713,1405
57999,2,399,L9,311,1,6660,L4,32,2,2840,1417
57999,2,399,L9,58,1,1214,L14,32,2,6511,1733
57999,2,399,L9,18,1,6262,L11,32,2,2724,1263
57999,2,399,L9,311,1,6660,L15,215,2,5738,1132
57999,2,399,L9,18,1,6262,L15,215,2,2637,727
57999,2,399,L9,1691,1,10530,L2,362,2,3227,1400
57999,2,399,L9,1692,1,11213,L2,362,2,2404,1307
57999,2,399,L9,1700,1,16655,L20,376,1,5458,1595
57999,2,399,L21,307,2,9938,L33,506,2,6357,1790
57999,2,399,L21,308,2,10260,L33,506,2,5768,1826
58090,1,54,L10,1,2,8699,NONE,-1,-1,-1,890
58090,1,54,L10,32,2,8699,NONE,-1,-1,-1,1093
58090,1,461,L5,1,2,7953,NONE,-1,-1,-1,1020
58090,1,461,L5,32,2,7953,NONE,-1,-1,-1,1223
58090,2,44,L21,402,2,2581,L14,1,2,8880,1511
58090,2,44,L21,79,2,9597,L19,1,2,5678,1418
58090,2,44,L21,401,2,1824,L66,1,2,8266,1932
58090,2,44,L21,402,2,2581,L66,1,2,9071,1452
58090,2,44,L21,304,2,7315,L11,2,1,10126,2025
58090,2,44,L21,303,2,6808,L11,2,1,9422,1463
58090,2,44,L21,307,2,8248,L12,2,2,8173,2163
58090,2,44,L21,308,2,8570,L12,2,2,7584,2199
58090,2,44,L13,45,2,1460,L6,32,2,9387,2183
58090,2,44,L13,187,2,3287,L6,32,2,9971,1532
58090,2,44,L13,48,2,4119,L6,32,2,10427,1428
58090,2,44,L21,402,2,2581,L14,32,2,8880,1714
58090,2,44,L21,401,2,1824,L66,32,2,8266,2135
58090,2,44,L21,402,2,2581,L66,32,2,9071,1655
58090,2,44,L21,307,2,8248,L33,506,2,6357,1377
58090,2,44,L21,308,2,8570,L33,506,2,5768,1413
58090,2,54,L13,18,1,7446,L1,1,1,0,890
58090,2,54,L13,65,1,6609,L1,1,2,2722,1495
58090,2,54,L13,57,1,1453,L66,1,2,6796,2175
58090,2,54,L13,58,1,2163,L14,1,2,6511,1575
58090,2,54,L13,64,1,5684,L16,1,2,3431,2014
58090,2,54,L13,64,1,5684,L3,1,2,3431,2014
58090,2,54,L13,18,1,7446,L16,1,2,2076,1105
58090,2,54,L13,18,1,7446,L3,1,2,2076,1105
58090,2,54,L13,18,1,7446,L4,1,2,2076,1105
58090,2,54,L13,19,1,7646,L4,1,2,3129,1516
58090,2,54,L13,18,1,7446,L1,32,1,0,1093
58090,2,54,L13,65,1,6609,L1,32,2,2722,1698
58090,2,54,L13,152,1,15644,L12,32,1,10923,1630
58090,2,54,L13,171,1,15343,L12,32,1,10130,1706
58090,2,54,L13,169,1,14320,L12,32,1,9374,1416
58090,2,54,L13,145,1,13765,L12,32,1,8308,1236
58090,2,54,L13,144,1,13345,L12,32,1,7331,1783
58090,2,54,L13,139,1,9923,L12,32,1,6173,1364
58090,2,54,L13,138,1,9441,L12,32,1,5462,1093
58090,2,54,L13,21,1,8643,L12,32,1,4476,2295
58090,2,54,L13,19,1,7646,L12,32,1,3652,1290
58090,2,54,L13,18,1,7446,L12,32,1,2724,1308
58090,2,54,L13,57,1,1453,L66,32,2,6796,2378
58090,2,54,L13,58,1,2163,L14,32,2,6511,1778
58090,2,54,L13,64,1,5684,L16,32,2,3431,2217
58090,2,54,L13,64,1,5684,L3,32,2,3431,2217
58090,2,54,L13,64,1,5684,L6,32,2,4085,2217
58090,2,54,L13,18,1,7446,L15,32,2,2122,1308
58090,2,54,L13,18,1,7446,L11,32,2,2724,1308
58090,2,54,L13,18,1,7446,L16,32,2,2076,1308
58090,2,54,L13,18,1,7446,L17,32,2,1410,1308
58090,2,54,L13,18,1,7446,L3,32,2,2076,1308
58090,2,54,L13,18,1,7446,L4,32,2,2076,1308
58090,2,54,L13,18,1,7446,L6,32,2,2730,1308
58090,2,54,L13,19,1,7646,L15,32,2,5405,1455
58090,2,54,L13,19,1,7646,L4,32,2,3129,1719
58090,2,54,L13,21,1,8643,L15,32,2,4914,2295
58090,2,54,L13,138,1,9441,L15,32,2,4395,1560
58090,2,54,L13,167,1,12776,L12,32,1,8002,1999
58090,2,54,L13,18,1,7446,L15,215,2,2122,1059
58090,2,54,L13,19,1,7646,L15,215,2,5405,1206
58090,2,54,L13,21,1,8643,L15,215,2,4914,2046
58090,2,54,L13,138,1,9441,L15,215,2,4395,1311
58090,2,55,L21,57,1,1611,L66,1,2,6796,2159
58090,2,55,L21,398,1,1611,L3,1,2,6769,1356
58090,2,55,L21,57,1,1611,L66,32,2,6796,2362
58090,2,55,L21,398,1,1611,L3,32,2,6769,1559
58090,2,55,L21,398,1,1611,L6,32,2,7523,1459
58090,2,409,L27,742,1,3249,L3,1,2,20489,1534
58090,2,409,L27,746,1,6151,L3,1,2,23821,2035
58090,2,409,L27,187,1,2335,L6,32,2,9971,1545
58090,2,409,L27,742,1,3249,L3,32,2,20489,1737
58090,2,409,L27,746,1,6151,L3,32,2,23821,2238
58090,2,461,L22,180,1,847,L4,1,2,2076,1630
58090,2,461,L22,65,2,5768,L1,1,2,2722,1625
58090,2,461,L22,65,2,5768,L16,1,2,3431,1625
58090,2,461,L22,463,2,1199,L66,1,2,7395,1553
58090,2,461,L22,464,2,1417,L14,1,2,6511,1605
58090,2,461,L22,64,2,4938,L3,1,2,3431,2144
58090,2,461,L22,180,2,5768,L3,1,2,2076,1630
58090,2,461,L27,180,1,847,L4,1,2,2076,1630
58090,2,461,L27,65,2,5768,L1,1,2,2722,1625
58090,2,461,L27,65,2,5768,L16,1,2,3431,1625
58090,2,461,L27,463,2,1199,L66,1,2,7395,1553
58090,2,461,L27,464,2,1417,L14,1,2,6511,1605
58090,2,461,L27,64,2,4938,L3,1,2,3431,2144
58090,2,461,L27,180,2,5768,L3,1,2,2076,1630
58090,2,461,L43,18,1,1034,L4,1,2,2840,1569
58090,2,461,L43,65,2,5863,L1,1,2,2722,1625
58090,2,461,L43,65,2,5863,L16,1,2,3431,1625
58090,2,461,L43,65,2,5863,L3,1,2,3431,1625
58090,2,461,L43,463,2,1199,L66,1,2,7395,1553
58090,2,461,L43,464,2,1417,L14,1,2,6511,1605
58090,2,461,L22,180,1,847,L12,32,1,3239,1436
58090,2,461,L22,180,1,847,L15,32,2,2637,1436
58090,2,461,L22,180,1,847,L17,32,2,2132,1718
58090,2,461,L22,180,1,847,L4,32,2,2076,1833
